,Unnamed: 0,DateTime,posX,posZ,taskState,mapInteractions,participant,scenario,routename,trajectory_Id,segment_name
6201,6734,2023-09-22 15:02:41.772,-585.9766,-532.0,,,10,1,n_to_Coop,33,h14
6202,6735,2023-09-22 15:02:42.277,-586.4008,-532.0,,,10,1,n_to_Coop,33,h14
6203,6736,2023-09-22 15:02:42.790,-586.4008,-532.0,,,10,1,n_to_Coop,33,h14
6204,6737,2023-09-22 15:02:43.305,-586.4525,-532.0,,,10,1,n_to_Coop,33,h14
6205,6738,2023-09-22 15:02:43.820,-586.4632,-532.0,,,10,1,n_to_Coop,33,h14
6206,6739,2023-09-22 15:02:44.333,-586.4632,-532.0,,,10,1,n_to_Coop,33,h14
6207,6740,2023-09-22 15:02:44.856,-586.4632,-532.0,,,10,1,n_to_Coop,33,h14
6208,6741,2023-09-22 15:02:45.387,-586.5475,-532.0,,,10,1,n_to_Coop,33,h14
6209,6742,2023-09-22 15:02:45.916,-586.5475,-532.0,,,10,1,n_to_Coop,33,h14
6210,6743,2023-09-22 15:02:46.444,-587.362,-532.0,,,10,1,n_to_Coop,33,h14
6211,6744,2023-09-22 15:02:46.967,-588.8534,-532.0,,,10,1,n_to_Coop,33,h14
6212,6745,2023-09-22 15:02:47.493,-590.2908,-532.0,,,10,1,n_to_Coop,33,h14
6213,6746,2023-09-22 15:02:48.016,-591.6796,-532.0,,,10,1,n_to_Coop,33,h14
6214,6747,2023-09-22 15:02:48.522,-592.9791,-532.0,,,10,1,n_to_Coop,33,h14
6215,6748,2023-09-22 15:02:49.056,-594.2645,-532.0,,,10,1,n_to_Coop,33,h14
6216,6749,2023-09-22 15:02:49.585,-595.4836,-532.0,,,10,1,n_to_Coop,33,h14
6217,6750,2023-09-22 15:02:50.036,-596.4622,-532.0,,mapLog:isScreenLocked+False,10,1,n_to_Coop,33,h14
6218,6751,2023-09-22 15:02:50.071,-596.5473,-532.0,,mapLog:positionXYZ+-594.6653+100+-531.3914,10,1,n_to_Coop,33,h14
6219,6752,2023-09-22 15:02:50.106,-596.611,-532.0,,,10,1,n_to_Coop,33,h14
6220,6753,2023-09-22 15:02:50.626,-597.6821,-532.0,,,10,1,n_to_Coop,33,h14
6221,6754,2023-09-22 15:02:51.149,-598.7136,-532.0,,,10,1,n_to_Coop,33,h14
6222,6755,2023-09-22 15:02:51.679,-599.6912,-532.0,,,10,1,n_to_Coop,33,h14
6223,6756,2023-09-22 15:02:52.196,-600.5922,-532.0,,,10,1,n_to_Coop,33,v81
6224,6757,2023-09-22 15:02:52.726,-601.4896,-532.0,,,10,1,n_to_Coop,33,v81
6225,6758,2023-09-22 15:02:53.253,-602.3522,-532.0,,,10,1,n_to_Coop,33,v81
6226,6759,2023-09-22 15:02:53.775,-603.1586,-532.0,,,10,1,n_to_Coop,33,v81
6227,6760,2023-09-22 15:02:54.296,-600.0,-536.2875,,,10,1,n_to_Coop,33,v81
6228,6761,2023-09-22 15:02:54.809,-600.0,-537.6404,,,10,1,n_to_Coop,33,v81
6229,6762,2023-09-22 15:02:55.329,-600.0,-538.9956,,,10,1,n_to_Coop,33,v81
6230,6763,2023-09-22 15:02:55.857,-600.0,-540.3828,,,10,1,n_to_Coop,33,v81
6231,6764,2023-09-22 15:02:56.357,-600.0,-541.7402,,,10,1,n_to_Coop,33,v81
6232,6765,2023-09-22 15:02:56.860,-600.0,-543.138,,,10,1,n_to_Coop,33,v81
6233,6766,2023-09-22 15:02:57.379,-600.0,-544.6166,,,10,1,n_to_Coop,33,v81
6234,6767,2023-09-22 15:02:57.908,-600.0,-546.1422,,,10,1,n_to_Coop,33,v81
6235,6768,2023-09-22 15:02:58.409,-600.0,-547.5799,,,10,1,n_to_Coop,33,v81
6236,6769,2023-09-22 15:02:58.920,-600.0,-549.0615,,,10,1,n_to_Coop,33,v81
6237,6770,2023-09-22 15:02:59.426,-600.0,-550.5333,,,10,1,n_to_Coop,33,v81
6238,6771,2023-09-22 15:02:59.951,-600.0,-552.1004,,,10,1,n_to_Coop,33,v81
6239,6772,2023-09-22 15:03:00.324,-600.0,-553.1994,,mapLog:isScreenLocked+True,10,1,n_to_Coop,33,v81
6240,6773,2023-09-22 15:03:00.491,-600.0,-553.7054,,,10,1,n_to_Coop,33,v81
6241,6774,2023-09-22 15:03:00.994,-600.0,-555.1962,,,10,1,n_to_Coop,33,v81
6242,6775,2023-09-22 15:03:01.079,-600.0,-555.4648,,mapLog:isScreenLocked+False,10,1,n_to_Coop,33,v81
6243,6776,2023-09-22 15:03:01.121,-600.0,-555.5843,,mapLog:positionXYZ+-609.7255+100+-553.8997,10,1,n_to_Coop,33,v81
6244,6777,2023-09-22 15:03:01.530,-600.0,-556.8105,,,10,1,n_to_Coop,33,v81
6245,6778,2023-09-22 15:03:02.041,-600.0,-558.3384,,,10,1,n_to_Coop,33,v81
6246,6779,2023-09-22 15:03:02.543,-600.0,-559.8368,,,10,1,n_to_Coop,33,v81
6247,6780,2023-09-22 15:03:03.080,-600.0,-561.4551,,,10,1,n_to_Coop,33,v81
6248,6781,2023-09-22 15:03:03.615,-600.0,-563.0434,,,10,1,n_to_Coop,33,v81
6249,6782,2023-09-22 15:03:04.152,-600.0,-564.6617,,,10,1,n_to_Coop,33,v81
6250,6783,2023-09-22 15:03:04.654,-600.0,-566.1601,,,10,1,n_to_Coop,33,v81
6251,6784,2023-09-22 15:03:05.195,-600.0,-567.7784,,,10,1,n_to_Coop,33,v81
6252,6785,2023-09-22 15:03:05.735,-600.0,-569.3967,,,10,1,n_to_Coop,33,v81
6253,6786,2023-09-22 15:03:06.274,-600.0,-571.015,,,10,1,n_to_Coop,33,v81
6254,6787,2023-09-22 15:03:06.815,-600.0,-572.6332,,,10,1,n_to_Coop,33,v81
6255,6788,2023-09-22 15:03:07.356,-600.0,-574.2395,,,10,1,n_to_Coop,33,v81
6256,6789,2023-09-22 15:03:07.903,-600.0,-575.8633,,,10,1,n_to_Coop,33,v81
6257,6790,2023-09-22 15:03:08.408,-600.0,-577.041,,,10,1,n_to_Coop,33,v81
6258,6791,2023-09-22 15:03:08.919,-600.0,-577.3199,,,10,1,n_to_Coop,33,v81
6259,6792,2023-09-22 15:03:09.435,-600.0,-578.094,,,10,1,n_to_Coop,33,v81
6260,6793,2023-09-22 15:03:09.976,-600.0,-578.4767,,,10,1,n_to_Coop,33,v81
6261,6794,2023-09-22 15:03:10.503,-600.0,-578.5063,,,10,1,n_to_Coop,33,v81
6262,6795,2023-09-22 15:03:11.009,-600.0,-579.0313,,,10,1,n_to_Coop,33,v81
6263,6796,2023-09-22 15:03:11.329,-600.0,-579.8554,,mapLog:isScreenLocked+True,10,1,n_to_Coop,33,v81
6264,6797,2023-09-22 15:03:11.514,-600.0,-580.3236,,,10,1,n_to_Coop,33,v81
6265,6798,2023-09-22 15:03:12.022,-600.0,-581.6096,,,10,1,n_to_Coop,33,v81
6266,6799,2023-09-22 15:03:12.529,-600.0,-582.6856,,mapLog:isScreenLocked+False,10,1,n_to_Coop,33,v81
6267,6800,2023-09-22 15:03:12.529,-600.0,-582.6856,,,10,1,n_to_Coop,33,v81
6268,6801,2023-09-22 15:03:12.575,-600.0,-582.7715,,mapLog:positionXYZ+-608.275+100+-585.099,10,1,n_to_Coop,33,v81
6269,6802,2023-09-22 15:03:13.031,-600.0,-583.7307,,,10,1,n_to_Coop,33,v81
6270,6803,2023-09-22 15:03:13.575,-600.0,-585.0735,,,10,1,n_to_Coop,33,v81
6271,6804,2023-09-22 15:03:14.115,-604.5670954815696,-596.349614744352,,,10,1,n_to_Coop,33,c1
6272,6805,2023-09-22 15:03:14.620,-605.4200725326991,-597.1619738406658,,,10,1,n_to_Coop,33,c1
6273,6806,2023-09-22 15:03:15.132,-605.5949868014269,-597.3285588585018,,,10,1,n_to_Coop,33,c1
6274,6807,2023-09-22 15:03:15.640,-606.3211298454222,-598.0201236623068,,,10,1,n_to_Coop,33,c1
6275,6808,2023-09-22 15:03:16.149,-606.6544854934602,-598.3376052318669,,,10,1,n_to_Coop,33,c1
6276,6809,2023-09-22 15:03:16.656,-606.68141843044,-598.363255648038,,,10,1,n_to_Coop,33,c1
6277,6810,2023-09-22 15:03:17.165,-606.8515034482758,-598.5252413793104,,,10,1,n_to_Coop,33,c1
6278,6811,2023-09-22 15:03:17.675,-607.4307563614744,-599.0769108204519,,,10,1,n_to_Coop,33,c1
6279,6812,2023-09-22 15:03:18.191,-608.260024137931,-599.8666896551724,,,10,1,n_to_Coop,33,c1
6280,6813,2023-09-22 15:03:18.721,-609.366766587396,-600.9207300832343,,,10,1,n_to_Coop,33,c1
6281,6814,2023-09-22 15:03:19.248,-610.4884487514863,-601.9889988109394,,,10,1,n_to_Coop,33,c1
6282,6815,2023-09-22 15:03:19.765,-611.569079785969,-603.0181712247324,,,10,1,n_to_Coop,33,c1
6283,6816,2023-09-22 15:03:20.269,-612.6497108204518,-604.0473436385256,,,10,1,n_to_Coop,33,c1
6284,6817,2023-09-22 15:03:20.808,-613.793953626635,-605.1370986920333,,,10,1,n_to_Coop,33,c1
6285,6818,2023-09-22 15:03:21.323,-614.8745846611178,-606.1662711058265,,,10,1,n_to_Coop,33,c1
6286,6819,2023-09-22 15:03:21.835,-615.9552156956005,-607.1954435196195,,,10,1,n_to_Coop,33,c1
6287,6820,2023-09-22 15:03:22.372,-617.0994060642092,-608.2851486325802,,,10,1,n_to_Coop,33,c1
6288,6821,2023-09-22 15:03:22.746,-617.8834052318668,-609.0318145065398,,mapLog:isScreenLocked+True,10,1,n_to_Coop,33,c1
6289,6822,2023-09-22 15:03:22.895,-618.201259334126,-609.3345326991677,,,10,1,n_to_Coop,33,c1
6290,6823,2023-09-22 15:03:23.425,-619.3242799048751,-610.4040760998811,,,10,1,n_to_Coop,33,c1
6291,6824,2023-09-22 15:03:23.946,-620.4260807372176,-611.4534102259215,,,10,1,n_to_Coop,33,c1
6292,6825,2023-09-22 15:03:24.022,-620.5956438763377,-611.6148989298454,,mapLog:isScreenLocked+False,10,1,n_to_Coop,33,c1
6293,6826,2023-09-22 15:03:24.058,-620.6803755053508,-611.6955957193817,,mapLog:positionXYZ+-631.7794+100+-597.3262,10,1,n_to_Coop,33,c1
6294,6827,2023-09-22 15:03:24.473,-621.549153745541,-612.523003567182,,,10,1,n_to_Coop,33,c1
6295,6828,2023-09-22 15:03:24.983,-622.6297847800238,-613.552175980975,,,10,1,n_to_Coop,33,c1
6296,6829,2023-09-22 15:03:25.484,-623.6892460166468,-614.5611866825208,,,10,1,n_to_Coop,33,c1
6297,6830,2023-09-22 15:03:26.005,-624.6734468489892,-615.4985208085612,,,10,1,n_to_Coop,33,c1
6298,6831,2023-09-22 15:03:26.529,-624.8012896551725,-615.620275862069,,,10,1,n_to_Coop,33,c1
6299,6832,2023-09-22 15:03:27.065,-625.3375936979786,-616.1310416171225,,,10,1,n_to_Coop,33,c1
6300,6833,2023-09-22 15:03:27.588,-625.8201642092746,-616.5906325802616,,,10,1,n_to_Coop,33,c1
6301,6834,2023-09-22 15:03:28.096,-626.7024413793104,-617.4308965517241,,,10,1,n_to_Coop,33,c1
6302,6835,2023-09-22 15:03:28.603,-627.7945587395957,-618.4710083234245,,,10,1,n_to_Coop,33,c1
6303,6836,2023-09-22 15:03:29.110,-628.8698661117717,-619.4951105826398,,,10,1,n_to_Coop,33,c1
6304,6837,2023-09-22 15:03:29.626,-629.9102775267538,-620.4859785969085,,,10,1,n_to_Coop,33,c1
6305,6838,2023-09-22 15:03:30.143,-630.9824411414982,-621.5070868014269,,,10,1,n_to_Coop,33,c1
6306,6839,2023-09-22 15:03:30.654,-632.0007089179549,-622.4768656361474,,,10,1,n_to_Coop,33,c1
6307,6840,2023-09-22 15:03:31.159,-633.0089561236623,-623.4371010701545,,,10,1,n_to_Coop,33,c1
6308,6841,2023-09-22 15:03:31.679,-633.927779785969,-624.3121712247324,,,10,1,n_to_Coop,33,c1
6309,6842,2023-09-22 15:03:32.198,-634.9123302021403,-625.2498382877527,,,10,1,n_to_Coop,33,c1
6310,6843,2023-09-22 15:03:32.731,-635.7934837098692,-626.0890321046373,,,10,1,n_to_Coop,33,c1
6311,6844,2023-09-22 15:03:33.263,-636.0238544589774,-626.3084328180737,,,10,1,n_to_Coop,33,c1
6312,6845,2023-09-22 15:03:33.768,-636.1384330558859,-626.4175552913199,,,10,1,n_to_Coop,33,c1
6313,6846,2023-09-22 15:03:34.193,-636.4289696789536,-626.6942568370987,,mapLog:isScreenLocked+True,10,1,n_to_Coop,33,c1
6314,6847,2023-09-22 15:03:34.271,-636.4372098692033,-626.7021046373366,,,10,1,n_to_Coop,33,c1
6315,6848,2023-09-22 15:03:34.794,-636.6053397146254,-626.8622282996433,,,10,1,n_to_Coop,33,c1
6316,6849,2023-09-22 15:03:35.312,-637.1392640903687,-627.370727705113,,,10,1,n_to_Coop,33,c1
6317,6850,2023-09-22 15:03:35.474,-637.3930619500594,-627.6124399524375,,mapLog:isScreenLocked+False,10,1,n_to_Coop,33,c1
6318,6851,2023-09-22 15:03:35.515,-637.4590359096313,-627.675272294887,,mapLog:positionXYZ+-646.1205+100+-622.8376,10,1,n_to_Coop,33,c1
6319,6852,2023-09-22 15:03:35.813,-637.9203067776457,-628.1145778834721,,,10,1,n_to_Coop,33,c1
6320,6853,2023-09-22 15:03:36.338,-647.1688,-632.0,,,10,1,n_to_Coop,33,c4
6321,6854,2023-09-22 15:03:36.871,-647.3364,-632.0,,,10,1,n_to_Coop,33,c4
6322,6855,2023-09-22 15:03:37.410,-647.5541,-632.0,,,10,1,n_to_Coop,33,c4
6323,6856,2023-09-22 15:03:37.949,-647.769,-632.0,,,10,1,n_to_Coop,33,c4
6324,6857,2023-09-22 15:03:38.466,-647.9581,-632.0,,,10,1,n_to_Coop,33,c4
6325,6858,2023-09-22 15:03:38.994,-648.1321,-632.0,,,10,1,n_to_Coop,33,c4
6326,6859,2023-09-22 15:03:39.523,-648.2922,-632.0,,,10,1,n_to_Coop,33,c4
6327,6860,2023-09-22 15:03:40.057,-648.4382,-632.0,,,10,1,n_to_Coop,33,c4
6328,6861,2023-09-22 15:03:40.598,-648.5665,-632.0,,,10,1,n_to_Coop,33,c4
6329,6862,2023-09-22 15:03:41.123,-648.6644,-632.0,,,10,1,n_to_Coop,33,c4
6330,6863,2023-09-22 15:03:41.651,-648.7344,-632.0,,,10,1,n_to_Coop,33,c4
6331,6864,2023-09-22 15:03:42.181,-648.8081,-632.0,,,10,1,n_to_Coop,33,c4
6332,6865,2023-09-22 15:03:42.705,-648.8616,-632.0,,,10,1,n_to_Coop,33,c4
6333,6866,2023-09-22 15:03:43.233,-648.8917,-632.0,,,10,1,n_to_Coop,33,c4
6334,6867,2023-09-22 15:03:43.753,-648.8838,-632.0,,,10,1,n_to_Coop,33,c4
6335,6868,2023-09-22 15:03:44.258,-648.8536,-632.0,,,10,1,n_to_Coop,33,c4
6336,6869,2023-09-22 15:03:44.781,-648.7984,-632.0,,,10,1,n_to_Coop,33,c4
6337,6870,2023-09-22 15:03:45.300,-648.7117,-632.0,,,10,1,n_to_Coop,33,c4
6338,6871,2023-09-22 15:03:45.825,-648.6144,-632.0,,mapLog:isScreenLocked+True,10,1,n_to_Coop,33,c4
6339,6872,2023-09-22 15:03:45.826,-648.6144,-632.0,,,10,1,n_to_Coop,33,c4
6340,6873,2023-09-22 15:03:46.354,-648.5362,-632.0,,,10,1,n_to_Coop,33,c4
6341,6874,2023-09-22 15:03:46.883,-637.3225808561236,-636.4546848989298,,,10,1,n_to_Coop,33,c4
6342,6875,2023-09-22 15:03:47.411,-636.2815626634958,-637.4461307966707,,,10,1,n_to_Coop,33,c4
6343,6876,2023-09-22 15:03:47.842,-635.4831131985732,-638.2065588585018,,mapLog:isScreenLocked+False,10,1,n_to_Coop,33,c4
6344,6877,2023-09-22 15:03:47.887,-635.4145922711058,-638.2718168846611,,mapLog:positionXYZ+-643.8779+100+-650.952,10,1,n_to_Coop,33,c4
6345,6878,2023-09-22 15:03:47.931,-635.3289542211653,-638.3533769322236,,,10,1,n_to_Coop,33,c4
6346,6879,2023-09-22 15:03:48.456,-634.3134107015459,-639.320561236623,,,10,1,n_to_Coop,33,c4
6347,6880,2023-09-22 15:03:48.979,-633.2447279429251,-640.3383543400713,,,10,1,n_to_Coop,33,c4
6348,6881,2023-09-22 15:03:49.518,-632.1412116527943,-641.389322235434,,,10,1,n_to_Coop,33,c4
6349,6882,2023-09-22 15:03:50.049,-631.0467845422116,-642.4316337693223,,,10,1,n_to_Coop,33,c4
6350,6883,2023-09-22 15:03:50.568,-629.9629398335315,-643.4638668252081,,,10,1,n_to_Coop,33,c4
6351,6884,2023-09-22 15:03:51.090,-628.8696763376931,-644.5050701545779,,,10,1,n_to_Coop,33,c4
6352,6885,2023-09-22 15:03:51.590,-627.8108768133175,-645.5134506539833,,,10,1,n_to_Coop,33,c4
6353,6886,2023-09-22 15:03:52.130,-626.6600493460166,-646.6094768133174,,,10,1,n_to_Coop,33,c4
6354,6887,2023-09-22 15:03:52.655,-625.5457409036861,-647.6707229488704,,,10,1,n_to_Coop,33,c4
6355,6888,2023-09-22 15:03:53.170,-624.4255244946492,-648.7375957193817,,,10,1,n_to_Coop,33,c4
6356,6889,2023-09-22 15:03:53.686,-623.3219507728894,-649.7886183115339,,,10,1,n_to_Coop,33,c4
6357,6890,2023-09-22 15:03:54.191,-622.2165891795481,-650.8413436385256,,,10,1,n_to_Coop,33,c4
6358,6891,2023-09-22 15:03:54.696,-621.133131510107,-651.8732080856124,,,10,1,n_to_Coop,33,c4
6359,6892,2023-09-22 15:03:55.209,-620.0036885850178,-652.9488680142687,,,10,1,n_to_Coop,33,c4
6360,6893,2023-09-22 15:03:55.720,-618.8951357907254,-654.0046325802616,,,10,1,n_to_Coop,33,c4
6361,6894,2023-09-22 15:03:56.233,-617.7884058263971,-655.058661117717,,,10,1,n_to_Coop,33,c4
6362,6895,2023-09-22 15:03:56.747,-616.663929488704,-656.1295909631391,,,10,1,n_to_Coop,33,c4
6363,6896,2023-09-22 15:03:57.262,-615.5697346016647,-657.1716813317479,,,10,1,n_to_Coop,33,c4
6364,6897,2023-09-22 15:03:57.775,-614.4872957193817,-658.2025755053508,,,10,1,n_to_Coop,33,c4
6365,6898,2023-09-22 15:03:58.138,-613.7094142687278,-658.9434149821641,,mapLog:isScreenLocked+True,10,1,n_to_Coop,33,c4
6366,6899,2023-09-22 15:03:58.297,-613.374792627824,-659.2621022592152,,,10,1,n_to_Coop,33,c4
6367,6900,2023-09-22 15:03:58.821,-612.2955299643281,-660.2899714625446,,,10,1,n_to_Coop,33,c4
6368,6901,2023-09-22 15:03:59.350,-611.2087237812128,-661.3250249702735,,,10,1,n_to_Coop,33,c4
6369,6902,2023-09-22 15:03:59.854,-610.2015827586207,-662.2842068965517,,,10,1,n_to_Coop,33,c4
6370,6903,2023-09-22 15:03:59.953,-610.012957312723,-662.463850178359,,mapLog:isScreenLocked+False,10,1,n_to_Coop,33,c4
6371,6904,2023-09-22 15:03:59.986,-609.9568890606421,-662.5172485136742,,mapLog:positionXYZ+-623.5618+100+-673.0053,10,1,n_to_Coop,33,c4
6372,6905,2023-09-22 15:04:00.375,-609.2993718192628,-663.1434554102259,,,10,1,n_to_Coop,33,c4
6373,6906,2023-09-22 15:04:00.896,-608.6919674197384,-663.7219357907253,,,10,1,n_to_Coop,33,c4
6374,6907,2023-09-22 15:04:01.424,-608.0287469678954,-664.3535743162901,,,10,1,n_to_Coop,33,c4
6375,6908,2023-09-22 15:04:01.930,-607.6343140309156,-664.7292247324614,,,10,1,n_to_Coop,33,c4
6376,6909,2023-09-22 15:04:02.436,-607.3863417360285,-664.9653888228299,,,10,1,n_to_Coop,33,c4
6377,6910,2023-09-22 15:04:02.938,-606.3605479191439,-665.9423353151011,,,10,1,n_to_Coop,33,c4
6378,6911,2023-09-22 15:04:03.471,-605.3814235434007,-666.8748347205708,,,10,1,n_to_Coop,33,c4
6379,6912,2023-09-22 15:04:04.001,-605.1419736028538,-667.1028822829965,,,10,1,n_to_Coop,33,c4
6380,6913,2023-09-22 15:04:04.528,-600.0,-678.8931,,,10,1,n_to_Coop,33,v82
6381,6914,2023-09-22 15:04:05.050,-600.0,-679.3375,,,10,1,n_to_Coop,33,v82
6382,6915,2023-09-22 15:04:05.565,-600.0,-679.8314,,,10,1,n_to_Coop,33,v82
6383,6916,2023-09-22 15:04:06.081,-600.0,-680.7634,,,10,1,n_to_Coop,33,v82
6384,6917,2023-09-22 15:04:06.583,-600.0,-681.1263,,,10,1,n_to_Coop,33,v82
6385,6918,2023-09-22 15:04:07.090,-600.0,-682.1937,,,10,1,n_to_Coop,33,v82
6386,6919,2023-09-22 15:04:07.599,-600.0,-683.6185,,,10,1,n_to_Coop,33,v82
6387,6920,2023-09-22 15:04:08.104,-600.0,-684.9745,,,10,1,n_to_Coop,33,v82
6388,6921,2023-09-22 15:04:08.613,-600.0,-686.3662,,,10,1,n_to_Coop,33,v82
6389,6922,2023-09-22 15:04:09.126,-600.0,-687.2688,,,10,1,n_to_Coop,33,v82
6390,6923,2023-09-22 15:04:09.640,-600.0,-687.304,,,10,1,n_to_Coop,33,v82
6391,6924,2023-09-22 15:04:10.171,-600.0,-687.4651,,mapLog:isScreenLocked+True,10,1,n_to_Coop,33,v82
6392,6925,2023-09-22 15:04:10.171,-600.0,-687.4651,,,10,1,n_to_Coop,33,v82
6393,6926,2023-09-22 15:04:10.678,-600.0,-688.4905,,,10,1,n_to_Coop,33,v82
6394,6927,2023-09-22 15:04:11.182,-600.0,-689.386,,,10,1,n_to_Coop,33,v82
6395,6928,2023-09-22 15:04:11.694,-600.0,-690.7997,,,10,1,n_to_Coop,33,v82
6396,6929,2023-09-22 15:04:12.196,-600.0,-691.8636,,,10,1,n_to_Coop,33,v82
6397,6930,2023-09-22 15:04:12.440,-600.0,-692.4465,,mapLog:isScreenLocked+False,10,1,n_to_Coop,33,v82
6398,6931,2023-09-22 15:04:12.464,-600.0,-692.4939,,mapLog:positionXYZ+-611.1497+100+-693.0017,10,1,n_to_Coop,33,v82
6399,6932,2023-09-22 15:04:12.711,-600.0,-693.0612,,,10,1,n_to_Coop,33,v82
6400,6933,2023-09-22 15:04:13.217,-600.0,-694.4395,,,10,1,n_to_Coop,33,v82
6401,6934,2023-09-22 15:04:13.739,-600.0,-695.9946,,,10,1,n_to_Coop,33,v82
6402,6935,2023-09-22 15:04:14.258,-600.0,-697.5389,,,10,1,n_to_Coop,33,v82
6403,6936,2023-09-22 15:04:14.779,-600.0,-699.0573,,,10,1,n_to_Coop,33,v82
6404,6937,2023-09-22 15:04:15.290,-600.0,-700.4497,,,10,1,n_to_Coop,33,v82
6405,6938,2023-09-22 15:04:15.796,-600.0,-701.7225,,,10,1,n_to_Coop,33,v82
6406,6939,2023-09-22 15:04:16.307,-600.0,-703.1907,,,10,1,n_to_Coop,33,v82
6407,6940,2023-09-22 15:04:16.824,-600.0,-704.6945,,,10,1,n_to_Coop,33,v82
6408,6941,2023-09-22 15:04:17.331,-600.0,-706.2197,,,10,1,n_to_Coop,33,v82
6409,6942,2023-09-22 15:04:17.849,-600.0,-707.7559,,,10,1,n_to_Coop,33,v82
6410,6943,2023-09-22 15:04:18.355,-600.0,-709.184,,,10,1,n_to_Coop,33,v82
6411,6944,2023-09-22 15:04:18.861,-600.0,-710.6218,,,10,1,n_to_Coop,33,v82
6412,6945,2023-09-22 15:04:19.372,-600.0,-712.0173,,,10,1,n_to_Coop,33,v82
6413,6946,2023-09-22 15:04:19.885,-600.0,-713.3928,,,10,1,n_to_Coop,33,v82
6414,6947,2023-09-22 15:04:20.406,-600.0,-714.79,,,10,1,n_to_Coop,33,v82
6415,6948,2023-09-22 15:04:20.914,-600.0,-715.8116,,,10,1,n_to_Coop,33,v82
6416,6949,2023-09-22 15:04:21.425,-600.0,-715.8123,,,10,1,n_to_Coop,33,v82
6417,6950,2023-09-22 15:04:21.933,-600.0,-716.4008,,,10,1,n_to_Coop,33,v82
6418,6951,2023-09-22 15:04:22.448,-600.0,-717.3313,,,10,1,n_to_Coop,33,v82
6419,6952,2023-09-22 15:04:22.723,-600.0,-717.5812,,mapLog:isScreenLocked+True,10,1,n_to_Coop,33,v82
6420,6953,2023-09-22 15:04:22.973,-600.0,-717.8336,,,10,1,n_to_Coop,33,v82
6421,6954,2023-09-22 15:04:23.476,-614.4699,-732.0,,,10,1,n_to_Coop,33,h32
6422,6955,2023-09-22 15:04:23.868,-614.8488,-732.0,,mapLog:isScreenLocked+False,10,1,n_to_Coop,33,h32
6423,6956,2023-09-22 15:04:23.898,-614.8831,-732.0,,mapLog:positionXYZ+-614.756+100+-728.1627,10,1,n_to_Coop,33,h32
6424,6957,2023-09-22 15:04:23.989,-614.9913,-732.0,,,10,1,n_to_Coop,33,h32
