,Unnamed: 0,DateTime,posX,posY,posZ,rotX,rotY,rotZ,taskState,mapInteractions,participant,scenario,start_point,state,phase,routename,taskId,lockscreen
222006,222006,2023-09-21 16:43:06.286,-1260.3,1.304999,-937.0044,0,0.0,0,,,8,1,w,,,,0.0,0
222007,222007,2023-09-21 16:43:06.756,-1260.3,1.304999,-937.8318,0,0.0,0,,,8,1,w,,,,0.0,0
222008,222008,2023-09-21 16:43:07.277,-1260.3,1.304999,-938.7865,0,0.0,0,,,8,1,w,,,,0.0,0
222009,222009,2023-09-21 16:43:07.783,-1260.3,1.304999,-938.7759,0,0.0,0,,,8,1,w,,,,0.0,0
222010,222010,2023-09-21 16:43:08.298,-1260.3,1.304999,-938.201,0,0.0,0,,,8,1,w,,,,0.0,0
222011,222011,2023-09-21 16:43:08.826,-1260.3,1.304999,-937.8209,0,0.0,0,,,8,1,w,,,,0.0,0
222012,222012,2023-09-21 16:43:09.076,-1260.3,1.304999,-937.8209,0,0.0,0,,mapLog:isScreenLocked+False,8,1,w,,,,0.0,0
222013,222013,2023-09-21 16:43:09.108,-1260.3,1.304999,-937.8209,0,0.0,0,,mapLog:positionXYZ+-560+100+-864,8,1,w,,,,0.0,0
222014,222014,2023-09-21 16:43:09.356,-1260.3,1.304999,-937.6664,0,0.0,0,,,8,1,w,,,,0.0,0
222015,222015,2023-09-21 16:43:09.878,-1260.3,1.304999,-936.6099,0,0.0,0,,,8,1,w,,,,0.0,0
222016,222016,2023-09-21 16:43:10.400,-1260.3,1.304999,-935.9972,0,0.0,0,,,8,1,w,,,,0.0,0
222017,222017,2023-09-21 16:43:10.922,-1260.3,1.304999,-935.9972,0,0.0,0,,,8,1,w,,,,0.0,0
222018,222018,2023-09-21 16:43:11.445,-1260.3,1.304999,-935.9972,0,0.0,0,,,8,1,w,,,,0.0,0
222019,222019,2023-09-21 16:43:11.968,-1260.3,1.304999,-935.9972,0,0.0,0,,,8,1,w,,,,0.0,0
222020,222020,2023-09-21 16:43:12.492,-1260.3,1.304999,-936.1244,0,0.0,0,,,8,1,w,,,,0.0,0
222021,222021,2023-09-21 16:43:13.016,-1260.3,1.304999,-936.1244,0,0.0,0,,,8,1,w,,,,0.0,0
222022,222022,2023-09-21 16:43:13.538,-1260.3,1.304999,-936.1244,0,0.0,0,,,8,1,w,,,,0.0,0
222023,222023,2023-09-21 16:43:14.062,-1260.3,1.304999,-936.1244,0,0.0,0,,,8,1,w,,,,0.0,0
222024,222024,2023-09-21 16:43:14.585,-1260.3,1.304999,-936.0793,0,0.0,0,,,8,1,w,,,,0.0,0
222025,222025,2023-09-21 16:43:15.108,-1260.3,1.304999,-936.0793,0,0.0,0,,,8,1,w,,,,0.0,0
222026,222026,2023-09-21 16:43:15.633,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222027,222027,2023-09-21 16:43:16.155,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222028,222028,2023-09-21 16:43:16.678,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222029,222029,2023-09-21 16:43:17.201,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222030,222030,2023-09-21 16:43:17.725,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222031,222031,2023-09-21 16:43:18.248,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222032,222032,2023-09-21 16:43:18.772,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222033,222033,2023-09-21 16:43:19.296,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222034,222034,2023-09-21 16:43:19.819,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222035,222035,2023-09-21 16:43:20.342,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222036,222036,2023-09-21 16:43:20.866,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222037,222037,2023-09-21 16:43:21.385,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222038,222038,2023-09-21 16:43:21.908,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222039,222039,2023-09-21 16:43:22.429,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222040,222040,2023-09-21 16:43:22.952,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222041,222041,2023-09-21 16:43:23.137,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:positionXYZ+-560+100+-864,8,1,w,,,,0.0,0
222042,222042,2023-09-21 16:43:23.229,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:positionXYZ+-561.4063+100+-864,8,1,w,,,,0.0,0
222043,222043,2023-09-21 16:43:23.474,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222044,222044,2023-09-21 16:43:23.997,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222045,222045,2023-09-21 16:43:24.523,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222046,222046,2023-09-21 16:43:25.051,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222047,222047,2023-09-21 16:43:25.580,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222048,222048,2023-09-21 16:43:26.109,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222049,222049,2023-09-21 16:43:26.637,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222050,222050,2023-09-21 16:43:27.167,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222051,222051,2023-09-21 16:43:27.694,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222052,222052,2023-09-21 16:43:28.219,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222053,222053,2023-09-21 16:43:28.743,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222054,222054,2023-09-21 16:43:29.268,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222055,222055,2023-09-21 16:43:29.793,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222056,222056,2023-09-21 16:43:29.948,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:positionXYZ+-561.4063+100+-864,8,1,w,,,,0.0,0
222057,222057,2023-09-21 16:43:30.009,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:positionXYZ+-562.9883+100+-865.4453,8,1,w,,,,0.0,0
222058,222058,2023-09-21 16:43:30.318,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222059,222059,2023-09-21 16:43:30.843,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,,,0.0,0
222060,222060,2023-09-21 16:43:30.904,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:positionXYZ+-562.9883+100+-865.4453,8,1,w,,,,0.0,0
222061,222061,2023-09-21 16:43:30.965,-1260.3,1.304999,-936.0793,0,0.5099997,0,taskAccepted,,8,1,w,,planning,,1.0,0
222062,222062,2023-09-21 16:43:30.996,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:positionXYZ+-562.1094+100+-863.6387,8,1,w,,planning,,1.0,0
222063,222063,2023-09-21 16:43:31.366,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222064,222064,2023-09-21 16:43:31.890,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222065,222065,2023-09-21 16:43:32.353,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:positionXYZ+-562.1094+100+-863.6387,8,1,w,,planning,,1.0,0
222066,222066,2023-09-21 16:43:32.383,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:positionXYZ+-563.5156+100+-863.2773,8,1,w,,planning,,1.0,0
222067,222067,2023-09-21 16:43:32.414,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222068,222068,2023-09-21 16:43:32.937,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222069,222069,2023-09-21 16:43:33.461,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222070,222070,2023-09-21 16:43:33.985,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222071,222071,2023-09-21 16:43:34.508,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222072,222072,2023-09-21 16:43:35.033,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222073,222073,2023-09-21 16:43:35.156,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:searchText+su,8,1,w,,planning,,1.0,0
222074,222074,2023-09-21 16:43:35.556,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222075,222075,2023-09-21 16:43:36.080,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222076,222076,2023-09-21 16:43:36.604,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222077,222077,2023-09-21 16:43:37.129,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222078,222078,2023-09-21 16:43:37.191,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:positionXYZ+-563.5156+100+-863.2773,8,1,w,,planning,,1.0,0
222079,222079,2023-09-21 16:43:37.221,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:suggestionClicked+supermarket,8,1,w,,planning,,1.0,0
222080,222080,2023-09-21 16:43:37.252,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:positionXYZ+-598.3144+100+-856.2249,8,1,w,,planning,,1.0,0
222081,222081,2023-09-21 16:43:37.652,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222082,222082,2023-09-21 16:43:38.176,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222083,222083,2023-09-21 16:43:38.700,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222084,222084,2023-09-21 16:43:39.223,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222085,222085,2023-09-21 16:43:39.745,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:positionXYZ+-598.3144+100+-856.2249,8,1,w,,planning,,1.0,0
222086,222086,2023-09-21 16:43:39.745,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222087,222087,2023-09-21 16:43:39.806,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:positionXYZ+-591.1085+100+-857.283,8,1,w,,planning,,1.0,0
222088,222088,2023-09-21 16:43:40.269,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222089,222089,2023-09-21 16:43:40.792,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222090,222090,2023-09-21 16:43:41.315,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222091,222091,2023-09-21 16:43:41.839,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222092,222092,2023-09-21 16:43:42.362,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222093,222093,2023-09-21 16:43:42.606,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:searchText+sup,8,1,w,,planning,,1.0,0
222094,222094,2023-09-21 16:43:42.882,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222095,222095,2023-09-21 16:43:43.403,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222096,222096,2023-09-21 16:43:43.434,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:positionXYZ+-591.1085+100+-857.283,8,1,w,,planning,,1.0,0
222097,222097,2023-09-21 16:43:43.526,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:suggestionClicked+supermarket,8,1,w,,planning,,1.0,0
222098,222098,2023-09-21 16:43:43.557,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:positionXYZ+-607.3313+100+-854.2109,8,1,w,,planning,,1.0,0
222099,222099,2023-09-21 16:43:43.924,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222100,222100,2023-09-21 16:43:44.444,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222101,222101,2023-09-21 16:43:44.781,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:positionXYZ+-607.3313+100+-854.2109,8,1,w,,planning,,1.0,0
222102,222102,2023-09-21 16:43:44.873,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:positionXYZ+-611.9637+100+-859.5009,8,1,w,,planning,,1.0,0
222103,222103,2023-09-21 16:43:44.965,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222104,222104,2023-09-21 16:43:45.486,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222105,222105,2023-09-21 16:43:46.009,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222106,222106,2023-09-21 16:43:46.074,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:searchText+sup,8,1,w,,planning,,1.0,0
222107,222107,2023-09-21 16:43:46.532,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222108,222108,2023-09-21 16:43:46.716,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:positionXYZ+-611.9637+100+-859.5009,8,1,w,,planning,,1.0,0
222109,222109,2023-09-21 16:43:46.777,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:positionXYZ+-605.2725+100+-863.733,8,1,w,,planning,,1.0,0
222110,222110,2023-09-21 16:43:47.053,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222111,222111,2023-09-21 16:43:47.577,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222112,222112,2023-09-21 16:43:48.100,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222113,222113,2023-09-21 16:43:48.625,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222114,222114,2023-09-21 16:43:49.149,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222115,222115,2023-09-21 16:43:49.672,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222116,222116,2023-09-21 16:43:50.197,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222117,222117,2023-09-21 16:43:50.720,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222118,222118,2023-09-21 16:43:51.031,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:searchText+super,8,1,w,,planning,,1.0,0
222119,222119,2023-09-21 16:43:51.246,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222120,222120,2023-09-21 16:43:51.771,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222121,222121,2023-09-21 16:43:52.050,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:positionXYZ+-605.2725+100+-863.733,8,1,w,,planning,,1.0,0
222122,222122,2023-09-21 16:43:52.142,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:suggestionClicked+supermarket,8,1,w,,planning,,1.0,0
222123,222123,2023-09-21 16:43:52.173,-1260.3,1.304999,-936.0793,0,0.5099997,0,,mapLog:positionXYZ+-597.2615+100+-856.2731,8,1,w,,planning,,1.0,0
222124,222124,2023-09-21 16:43:52.296,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222125,222125,2023-09-21 16:43:52.821,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222126,222126,2023-09-21 16:43:53.345,-1260.3,1.304999,-936.0793,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222127,222127,2023-09-21 16:43:53.868,-1260.3,1.304999,-936.0024,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222128,222128,2023-09-21 16:43:54.394,-1260.298,1.304999,-935.1519,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222129,222129,2023-09-21 16:43:54.916,-1260.293,1.304999,-934.1808,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222130,222130,2023-09-21 16:43:55.440,-1260.293,1.304999,-934.0958,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222131,222131,2023-09-21 16:43:55.808,-1260.293,1.304999,-934.024,0,0.5099997,0,,mapLog:positionXYZ+-597.2615+100+-856.2731,8,1,w,,planning,,1.0,0
222132,222132,2023-09-21 16:43:55.869,-1260.293,1.304999,-933.9362,0,0.5099997,0,,mapLog:positionXYZ+-597.2615+100+-857.3311,8,1,w,,planning,,1.0,0
222133,222133,2023-09-21 16:43:55.962,-1260.293,1.304999,-933.7511,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222134,222134,2023-09-21 16:43:56.471,-1260.29,1.304999,-932.9023,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222135,222135,2023-09-21 16:43:56.987,-1260.29,1.304999,-932.899,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222136,222136,2023-09-21 16:43:57.503,-1260.29,1.304999,-932.4136,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222137,222137,2023-09-21 16:43:58.021,-1260.29,1.304999,-931.4973,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222138,222138,2023-09-21 16:43:58.538,-1260.29,1.304999,-930.6165,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222139,222139,2023-09-21 16:43:59.054,-1260.29,1.304999,-929.7429,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222140,222140,2023-09-21 16:43:59.227,-1260.29,1.304999,-929.4611,0,0.5099997,0,,mapLog:searchText+superm,8,1,w,,planning,,1.0,0
222141,222141,2023-09-21 16:43:59.572,-1260.29,1.304999,-928.874,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222142,222142,2023-09-21 16:44:00.029,-1260.29,1.304999,-928.108,0,0.5099997,0,,mapLog:positionXYZ+-597.2615+100+-857.3311,8,1,w,,planning,,1.0,0
222143,222143,2023-09-21 16:44:00.058,-1260.29,1.304999,-928.0748,0,0.5099997,0,,mapLog:suggestionClicked+supermarket,8,1,w,,planning,,1.0,0
222144,222144,2023-09-21 16:44:00.087,-1260.29,1.304999,-928.025,0,0.5099997,0,,mapLog:positionXYZ+-597.2938+100+-856.2249,8,1,w,,planning,,1.0,0
222145,222145,2023-09-21 16:44:00.088,-1260.29,1.304999,-928.025,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222146,222146,2023-09-21 16:44:00.607,-1260.29,1.304999,-927.1604,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222147,222147,2023-09-21 16:44:01.123,-1260.29,1.304999,-926.2841,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222148,222148,2023-09-21 16:44:01.645,-1260.29,1.304999,-925.8815,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222149,222149,2023-09-21 16:44:02.165,-1260.29,1.304999,-925.8562,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222150,222150,2023-09-21 16:44:02.686,-1260.29,1.304999,-925.0631,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222151,222151,2023-09-21 16:44:03.209,-1260.29,1.304999,-924.1431,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222152,222152,2023-09-21 16:44:03.721,-1260.29,1.304999,-923.1799,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222153,222153,2023-09-21 16:44:04.228,-1260.29,1.304999,-922.2649,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222154,222154,2023-09-21 16:44:04.313,-1260.29,1.304999,-922.1078,0,0.5099997,0,,mapLog:positionXYZ+-597.2938+100+-856.2249,8,1,w,,planning,,1.0,0
222155,222155,2023-09-21 16:44:04.343,-1260.29,1.304999,-922.0558,0,0.5099997,0,,mapLog:positionXYZ+-600.3821+100+-854.1089,8,1,w,,planning,,1.0,0
222156,222156,2023-09-21 16:44:04.734,-1260.29,1.304999,-921.42,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222157,222157,2023-09-21 16:44:05.246,-1260.29,1.304999,-920.4587,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222158,222158,2023-09-21 16:44:05.776,-1260.307,1.305012,-919.4736,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222159,222159,2023-09-21 16:44:06.275,-1260.306,1.304999,-918.7275,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222160,222160,2023-09-21 16:44:06.778,-1260.306,1.304999,-917.9883,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222161,222161,2023-09-21 16:44:07.292,-1260.306,1.304999,-917.1031,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222162,222162,2023-09-21 16:44:07.501,-1260.306,1.304999,-916.7369,0,0.5099997,0,,mapLog:searchText+superma,8,1,w,,planning,,1.0,0
222163,222163,2023-09-21 16:44:07.798,-1260.306,1.304999,-916.2279,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222164,222164,2023-09-21 16:44:08.310,-1260.306,1.304999,-915.3218,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222165,222165,2023-09-21 16:44:08.401,-1260.306,1.304999,-915.1643,0,0.5099997,0,,mapLog:positionXYZ+-600.3821+100+-854.1089,8,1,w,,planning,,1.0,0
222166,222166,2023-09-21 16:44:08.461,-1260.306,1.304999,-915.0585,0,0.5099997,0,,mapLog:suggestionClicked+supermarket,8,1,w,,planning,,1.0,0
222167,222167,2023-09-21 16:44:08.491,-1260.306,1.304999,-915.0054,0,0.5099997,0,,mapLog:positionXYZ+-596.7703+100+-856.2249,8,1,w,,planning,,1.0,0
222168,222168,2023-09-21 16:44:08.822,-1260.306,1.305,-914.4121,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222169,222169,2023-09-21 16:44:09.325,-1260.306,1.305,-913.5247,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222170,222170,2023-09-21 16:44:09.801,-1260.306,1.305,-912.6595,0,0.5099997,0,,mapLog:positionXYZ+-596.7703+100+-856.2249,8,1,w,,planning,,1.0,0
222171,222171,2023-09-21 16:44:09.828,-1260.306,1.305,-912.6239,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222172,222172,2023-09-21 16:44:10.331,-1260.306,1.304999,-911.6997,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222173,222173,2023-09-21 16:44:10.681,-1260.306,1.304999,-911.0684,0,0.5099997,0,,mapLog:zoom+883.9762+rotationXYZ+90+355.4146+0,8,1,w,,planning,,1.0,0
222174,222174,2023-09-21 16:44:10.707,-1260.306,1.304999,-911.032,0,0.5099997,0,,mapLog:positionXYZ+-599.6083+100+-849.6495,8,1,w,,planning,,1.0,0
222175,222175,2023-09-21 16:44:10.841,-1260.306,1.304999,-910.7773,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222176,222176,2023-09-21 16:44:11.347,-1260.306,1.304999,-909.8647,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222177,222177,2023-09-21 16:44:11.614,-1260.306,1.304999,-909.3755,0,0.5099997,0,,mapLog:positionXYZ+-599.6083+100+-849.6495,8,1,w,,planning,,1.0,0
222178,222178,2023-09-21 16:44:11.641,-1260.306,1.304999,-909.3213,0,0.5099997,0,,mapLog:MapButtonPoiClick+buttonOnFocusOnPlayer,8,1,w,,planning,,1.0,0
222179,222179,2023-09-21 16:44:11.667,-1260.306,1.304999,-909.2852,0,0.5099997,0,,mapLog:positionXYZ+-1260.306+100+-909.8647,8,1,w,,planning,,1.0,0
222180,222180,2023-09-21 16:44:11.853,-1260.306,1.304999,-908.9938,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222181,222181,2023-09-21 16:44:12.356,-1260.306,1.304999,-908.9736,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222182,222182,2023-09-21 16:44:12.861,-1260.306,1.304999,-908.9736,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222183,222183,2023-09-21 16:44:13.365,-1260.306,1.304999,-908.9736,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222184,222184,2023-09-21 16:44:13.871,-1260.306,1.304999,-908.9736,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222185,222185,2023-09-21 16:44:14.137,-1260.306,1.304999,-908.9736,0,0.5099997,0,,mapLog:positionXYZ+-1260.306+100+-908.9736,8,1,w,,planning,,1.0,0
222186,222186,2023-09-21 16:44:14.375,-1260.306,1.304999,-908.9736,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222187,222187,2023-09-21 16:44:14.880,-1260.306,1.304999,-908.9736,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222188,222188,2023-09-21 16:44:15.278,-1260.306,1.304999,-908.9736,0,0.5099997,0,,mapLog:zoom+368.6274+rotationXYZ+90+7.399367+0,8,1,w,,planning,,1.0,0
222189,222189,2023-09-21 16:44:15.384,-1260.306,1.304999,-908.9736,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222190,222190,2023-09-21 16:44:15.703,-1260.306,1.304999,-908.9736,0,0.5099997,0,,mapLog:positionXYZ+-1260.306+100+-908.9736,8,1,w,,planning,,1.0,0
222191,222191,2023-09-21 16:44:15.730,-1260.306,1.304999,-908.9736,0,0.5099997,0,,mapLog:positionXYZ+-1259.589+100+-909.7383,8,1,w,,planning,,1.0,0
222192,222192,2023-09-21 16:44:15.889,-1260.306,1.304999,-908.9736,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222193,222193,2023-09-21 16:44:16.260,-1260.306,1.304999,-908.9736,0,0.5099997,0,,mapLog:searchText+superma,8,1,w,,planning,,1.0,0
222194,222194,2023-09-21 16:44:16.394,-1260.306,1.304999,-908.9736,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
222195,222195,2023-09-21 16:44:16.817,-1260.306,1.304999,-908.9736,0,0.5099997,0,,mapLog:positionXYZ+-1259.589+100+-909.7383,8,1,w,,planning,,1.0,0
222196,222196,2023-09-21 16:44:16.897,-1260.306,1.304999,-908.9736,0,0.5099997,0,,mapLog:positionXYZ+-1260.595+100+-909.9434,8,1,w,,planning,,1.0,0
222197,222197,2023-09-21 16:44:16.898,-1260.306,1.304999,-908.9736,0,0.5099997,0,,,8,1,w,,planning,,1.0,0
