"","id","scenario_id","action_type_re","t_id","p_desc","task_time","count_task_phases","task_phase_time_sum","phase_perc"
"39","12","1","task_accepted",4,"planning",106.054000139236,1,15.8440001010895,0.149395591682427
"40","12","1","set_navigation",4,"navigating",106.054000139236,1,90.210000038147,0.850604408317573
"41","12","2","task_accepted",1,"planning",136.21799993515,1,13.9649999141693,0.102519490234901
"42","12","2","set_navigation",1,"navigating",136.21799993515,1,122.253000020981,0.897480509765099
"43","12","2","task_accepted",2,"planning",97.2469997406006,1,11.1029999256134,0.114173187401461
"44","12","2","set_navigation",2,"navigating",97.2469997406006,1,86.1439998149872,0.885826812598539
"45","12","2","task_accepted",3,"planning",30.0820000171661,1,12.2619998455048,0.407619168888622
"46","12","2","set_navigation",3,"navigating",30.0820000171661,1,17.8200001716614,0.592380831111378
"47","12","2","task_accepted",4,"planning",163.506000041962,1,19.1610000133514,0.117188360111764
"48","12","2","set_navigation",4,"navigating",163.506000041962,1,144.34500002861,0.882811639888236
"49","12","3","task_accepted",1,"planning",147.763999938965,1,18.3819999694824,0.124401071824499
"50","12","3","set_navigation",1,"navigating",147.763999938965,1,129.381999969482,0.875598928175501
"51","12","3","task_accepted",2,"planning",201.44100022316,1,15.5520000457764,0.0772037471445614
"52","12","3","set_navigation",2,"navigating",201.44100022316,1,185.889000177383,0.922796252855439
"53","12","3","task_accepted",3,"planning",122.37900018692,1,15.8830001354218,0.129785339896242
"54","12","3","set_navigation",3,"navigating",122.37900018692,1,106.496000051498,0.870214660103758
"55","12","3","task_accepted",4,"planning",142.131000041962,1,27.0780000686646,0.19051438504387
"56","12","3","set_navigation",4,"navigating",142.131000041962,1,115.052999973297,0.80948561495613
"57","12","4","task_accepted",1,"planning",103.138000011444,1,9.58500003814697,0.0929337396215113
"58","12","4","set_navigation",1,"navigating",103.138000011444,1,93.5529999732971,0.907066260378489
"59","12","4","task_accepted",2,"planning",105.87700009346,1,11.0680000782013,0.104536396653015
"60","12","4","set_navigation",2,"navigating",105.87700009346,1,94.8090000152588,0.895463603346985
"61","12","4","task_accepted",3,"planning",102.712999820709,1,11.7269999980927,0.114172500253743
"62","12","4","set_navigation",3,"navigating",102.712999820709,1,90.9859998226166,0.885827499746257
"63","12","4","task_accepted",4,"planning",123.077000141144,1,13.4020001888275,0.108891183352358
"64","12","4","set_navigation",4,"navigating",123.077000141144,1,109.674999952316,0.891108816647642
"65","13","1","task_accepted",1,"planning",34.0350000858307,1,10.7760000228882,0.316615248882412
"66","13","1","set_navigation",1,"navigating",34.0350000858307,1,23.2590000629425,0.683384751117588
"67","13","1","task_accepted",2,"planning",103.862999916077,1,12.9579999446869,0.124760501383141
"68","13","1","set_navigation",2,"navigating",103.862999916077,1,90.9049999713898,0.875239498616859
"69","13","1","task_accepted",3,"planning",49.6110000610352,1,7.53999996185303,0.151982422297006
"70","13","1","set_navigation",3,"navigating",49.6110000610352,1,42.0710000991821,0.848017577702994
"71","13","1","task_accepted",4,"planning",67.3559999465942,1,3.3989999294281,0.0504632093966852
"72","13","1","set_navigation",4,"navigating",67.3559999465942,1,63.9570000171661,0.949536790603315
"73","13","2","task_accepted",1,"planning",90.0409998893738,1,5.25,0.0583067714313508
"74","13","2","set_navigation",1,"navigating",90.0409998893738,1,84.7909998893738,0.941693228568649
"75","13","2","task_accepted",2,"planning",44.0059998035431,1,6.44799995422363,0.146525473412934
"76","13","2","set_navigation",2,"navigating",44.0059998035431,1,37.5579998493195,0.853474526587066
"77","13","2","task_accepted",3,"planning",57.6229999065399,1,2.88599991798401,0.0500841664381389
"78","13","2","set_navigation",3,"navigating",57.6229999065399,1,54.7369999885559,0.949915833561861
"79","13","2","task_accepted",4,"planning",53.9820001125336,1,7.97000002861023,0.147641806750316
"80","13","2","set_navigation",4,"navigating",53.9820001125336,1,46.0120000839233,0.852358193249684
"81","13","3","task_accepted",1,"planning",89.2770001888275,1,10.7350001335144,0.120243737029796
"82","13","3","set_navigation",1,"navigating",89.2770001888275,1,78.5420000553131,0.879756262970204
"83","13","3","task_accepted",2,"planning",54.9880001544952,1,9.11600017547607,0.165781627807223
"84","13","3","set_navigation",2,"navigating",54.9880001544952,1,45.8719999790192,0.834218372192777
"85","13","3","task_accepted",3,"planning",37.6110000610352,1,9.35400009155273,0.248703838674139
"86","13","3","set_navigation",3,"navigating",37.6110000610352,1,28.2569999694824,0.751296161325861
"87","13","3","task_accepted",4,"planning",81.1529998779297,1,9.9670000076294,0.12281739458334
"88","13","3","set_navigation",4,"navigating",81.1529998779297,1,71.1859998703003,0.87718260541666
"89","13","4","task_accepted",1,"planning",75.1319999694824,1,6.12800002098083,0.081563115895623
"90","13","4","set_navigation",1,"navigating",75.1319999694824,1,69.0039999485016,0.918436884104377
"91","13","4","task_accepted",2,"planning",135.886999845505,1,9.35899996757507,0.0688734020047222
"92","13","4","set_navigation",2,"navigating",135.886999845505,1,126.52799987793,0.931126597995278
"93","13","4","task_accepted",3,"planning",189.677999734879,1,2.08799982070923,0.0110081286370993
"94","13","4","set_navigation",3,"navigating",189.677999734879,1,187.589999914169,0.988991871362901
"95","13","4","task_accepted",4,"planning",76.0129997730255,1,4.59799981117249,0.0604896507821306
"96","13","4","set_navigation",4,"navigating",76.0129997730255,1,71.414999961853,0.939510349217869
"97","15","1","task_accepted",1,"planning",93.532999753952,1,12.0299999713898,0.12861770715187
"98","15","1","set_navigation",1,"navigating",93.532999753952,1,81.5029997825623,0.87138229284813
"99","15","1","task_accepted",2,"planning",63.1219999790192,1,2.55299997329712,0.0404454861085786
"100","15","1","set_navigation",2,"navigating",63.1219999790192,1,60.569000005722,0.959554513891421
"101","15","1","task_accepted",3,"planning",103.358000040054,1,3.26600003242493,0.0315989089490824
"102","15","1","set_navigation",3,"navigating",103.358000040054,1,100.092000007629,0.968401091050918
"103","15","1","task_accepted",4,"planning",55.8389999866486,1,3.3970000743866,0.0608356180303881
"104","15","1","set_navigation",4,"navigating",55.8389999866486,1,52.441999912262,0.939164381969612
"105","15","2","task_accepted",1,"planning",146.790999889374,1,3.75699996948242,0.0255942119906112
"106","15","2","set_navigation",1,"navigating",146.790999889374,1,143.033999919891,0.974405788009389
"107","15","2","task_accepted",2,"planning",68.8029999732971,1,66.0899999141693,0.960568578983754
"108","15","2","set_navigation",2,"navigating",68.8029999732971,1,2.71300005912781,0.0394314210162455
"109","15","2","task_accepted",3,"planning",49.492999792099,1,25.436999797821,0.513951465958258
"110","15","2","set_navigation",3,"navigating",49.492999792099,1,24.055999994278,0.486048534041742
"111","15","2","task_accepted",4,"planning",120.730000019073,2,15.3729999065399,0.127333719076545
"112","15","2","set_navigation",4,"navigating",120.730000019073,2,105.357000112534,0.872666280923455
"113","15","3","task_accepted",1,"planning",165.485000133514,1,31.069000005722,0.187745112733211
"114","15","3","set_navigation",1,"navigating",165.485000133514,1,134.416000127792,0.812254887266789
"115","15","3","task_accepted",2,"planning",200.563000202179,1,15.683000087738,0.078194881767468
"116","15","3","set_navigation",2,"navigating",200.563000202179,1,184.880000114441,0.921805118232532
"117","15","3","task_accepted",3,"planning",67.9079999923706,1,12.7799999713898,0.188195793909784
"118","15","3","set_navigation",3,"navigating",67.9079999923706,1,55.1280000209808,0.811804206090216
"119","15","3","task_accepted",4,"planning",178.733000040054,1,18.3310000896454,0.102560803464035
"120","15","3","set_navigation",4,"navigating",178.733000040054,1,160.401999950409,0.897439196535965
"121","15","4","task_accepted",1,"planning",168.961999893188,1,13.9210000038147,0.0823913069957448
"122","15","4","set_navigation",1,"navigating",168.961999893188,1,155.040999889374,0.917608693004255
"123","15","4","task_accepted",2,"planning",386.180999994278,1,31.164999961853,0.0807005004449074
"124","15","4","set_navigation",2,"navigating",386.180999994278,1,355.016000032425,0.919299499555093
"125","15","4","task_accepted",3,"planning",198.298000097275,1,10.154000043869,0.0512057612224429
"126","15","4","set_navigation",3,"navigating",198.298000097275,1,188.144000053406,0.948794238777557
"127","15","4","task_accepted",4,"planning",165.256999969482,1,3.90499997138977,0.0236298611986838
"128","15","4","set_navigation",4,"navigating",165.256999969482,1,161.351999998093,0.976370138801316
"129","16","1","task_accepted",1,"planning",120.647000074387,1,11.5590000152588,0.0958084329335328
"130","16","1","set_navigation",1,"navigating",120.647000074387,1,109.088000059128,0.904191567066467
"131","16","1","task_accepted",2,"planning",113.299999713898,1,21.1659998893738,0.186813768250853
"132","16","1","set_navigation",2,"navigating",113.299999713898,1,92.1339998245239,0.813186231749147
"133","16","1","task_accepted",3,"planning",62.7999999523163,1,9.69199991226196,0.154331208911163
"134","16","1","set_navigation",3,"navigating",62.7999999523163,1,53.1080000400543,0.845668791088837
"135","16","1","task_accepted",4,"planning",37.3210000991821,1,20.1890001296997,0.540955496263406
"136","16","1","set_navigation",4,"navigating",37.3210000991821,1,17.1319999694824,0.459044503736594
"137","16","2","task_accepted",1,"planning",134.065000295639,1,8.89000010490417,0.0663111183776528
"138","16","2","set_navigation",1,"navigating",134.065000295639,1,125.175000190735,0.933688881622347
"139","16","2","task_accepted",2,"planning",84.5990002155304,1,8.84400010108948,0.104540243721059
"140","16","2","set_navigation",2,"navigating",84.5990002155304,1,75.7550001144409,0.895459756278941
"141","16","2","task_accepted",3,"planning",123.524999856949,1,10.0030000209808,0.0809795590573977
"142","16","2","set_navigation",3,"navigating",123.524999856949,1,113.521999835968,0.919020440942602
"143","16","2","task_accepted",4,"planning",153.535000085831,1,8.81900000572205,0.0574396717412444
"144","16","2","set_navigation",4,"navigating",153.535000085831,1,144.716000080109,0.942560328258756
"145","16","3","task_accepted",1,"planning",88.319000005722,1,10.4219999313354,0.118004052702818
"146","16","3","set_navigation",1,"navigating",88.319000005722,1,77.8970000743866,0.881995947297182
"147","16","3","task_accepted",2,"planning",90.7149999141693,1,14.6209998130798,0.161175106949387
"148","16","3","set_navigation",2,"navigating",90.7149999141693,1,76.0940001010895,0.838824893050613
"149","16","3","task_accepted",3,"planning",45.2699999809265,1,10.1410000324249,0.22401148744638
"150","16","3","set_navigation",3,"navigating",45.2699999809265,1,35.1289999485016,0.77598851255362
"151","16","3","task_accepted",4,"planning",126.251000165939,1,11.8510000705719,0.0938685638529232
"152","16","3","set_navigation",4,"navigating",126.251000165939,1,114.400000095367,0.906131436147077
"153","16","4","task_accepted",1,"planning",86.4099998474121,1,19.404000043869,0.224557343804348
"154","16","4","set_navigation",1,"navigating",86.4099998474121,1,67.0059998035431,0.775442656195652
"155","16","4","task_accepted",2,"planning",277.912999868393,1,18.2560000419617,0.0656896224739645
"156","16","4","set_navigation",2,"navigating",277.912999868393,1,259.656999826431,0.934310377526036
"157","16","4","task_accepted",3,"planning",202.96799993515,1,11.7309999465942,0.0577972879978242
"158","16","4","set_navigation",3,"navigating",202.96799993515,1,191.236999988556,0.942202712002176
"159","16","4","task_accepted",4,"planning",143.21399974823,1,9.8769998550415,0.0689667202396781
"160","16","4","set_navigation",4,"navigating",143.21399974823,1,133.336999893188,0.931033279760322
"161","17","1","task_accepted",1,"planning",74.8379998207092,1,11.1729998588562,0.149295810759555
"162","17","1","set_navigation",1,"navigating",74.8379998207092,1,63.664999961853,0.850704189240445
"163","17","1","task_accepted",2,"planning",151.871000051498,1,20.3719999790192,0.134140158240291
"164","17","1","set_navigation",2,"navigating",151.871000051498,1,131.499000072479,0.86585984175971
"165","17","1","task_accepted",3,"planning",103.641999959946,1,19.7960000038147,0.191003647280689
"166","17","1","set_navigation",3,"navigating",103.641999959946,1,83.845999956131,0.80899635271931
"167","17","1","task_accepted",4,"planning",81.3529999256134,1,13.4129998683929,0.164874065869204
"168","17","1","set_navigation",4,"navigating",81.3529999256134,1,67.9400000572205,0.835125934130796
"169","17","2","task_accepted",1,"planning",120.785999774933,1,11.4459998607635,0.0947626370779023
"170","17","2","set_navigation",1,"navigating",120.785999774933,1,109.339999914169,0.905237362922098
"171","17","2","task_accepted",2,"planning",74.2159998416901,1,13.6679999828339,0.184165139754083
"172","17","2","set_navigation",2,"navigating",74.2159998416901,1,60.5479998588562,0.815834860245917
"173","17","2","task_accepted",3,"planning",126.789000034332,1,12.4909999370575,0.0985180097143691
"174","17","2","set_navigation",3,"navigating",126.789000034332,1,114.298000097275,0.901481990285631
"175","17","2","task_accepted",4,"planning",104.726000070572,1,22.3550000190735,0.213461795580936
"176","17","2","set_navigation",4,"navigating",104.726000070572,1,82.3710000514984,0.786538204419064
"177","17","3","task_accepted",1,"planning",73.0520000457764,1,4.31400012969971,0.0590538264112747
"178","17","3","set_navigation",1,"navigating",73.0520000457764,1,68.7379999160767,0.940946173588725
"179","17","3","task_accepted",2,"planning",82.0579998493195,1,10.9809999465942,0.133819980583957
"180","17","3","set_navigation",2,"navigating",82.0579998493195,1,71.0769999027252,0.866180019416044
"181","17","3","task_accepted",3,"planning",321.256000041962,4,53.3999998569489,0.16622257592068
"182","17","3","set_navigation_wrong",3,"navigating",321.256000041962,4,267.856000185013,0.83377742407932
"183","17","3","task_accepted",4,"planning",153.169999837875,1,16.2309999465942,0.105967225721578
"184","17","3","set_navigation",4,"navigating",153.169999837875,1,136.938999891281,0.894032774278422
"185","17","4","task_accepted",1,"planning",82.827999830246,1,11.271999835968,0.136089243481307
"186","17","4","set_navigation",1,"navigating",82.827999830246,1,71.555999994278,0.863910756518693
"187","17","4","task_accepted",2,"planning",47.0960001945496,1,11.6260001659393,0.246857485092435
"188","17","4","set_navigation",2,"navigating",47.0960001945496,1,35.4700000286102,0.753142514907565
"189","17","4","task_accepted",3,"planning",97.9789998531342,1,13.0179998874664,0.132865204860019
"190","17","4","set_navigation",3,"navigating",97.9789998531342,1,84.9609999656677,0.867134795139981
"191","17","4","task_accepted",4,"planning",174.988000154495,1,14.7630000114441,0.0843657850733192
"192","17","4","set_navigation",4,"navigating",174.988000154495,1,160.225000143051,0.915634214926681
"193","18","1","task_accepted",1,"planning",41.4730000495911,1,3.13499999046326,0.0755913482678996
"194","18","1","set_navigation",1,"navigating",41.4730000495911,1,38.3380000591278,0.9244086517321
"195","18","1","task_accepted",2,"planning",74.4570000171661,1,7.27900004386902,0.0977611244368003
"196","18","1","set_navigation",2,"navigating",74.4570000171661,1,67.1779999732971,0.9022388755632
"197","18","1","task_accepted",3,"planning",88.25,1,9.36400008201599,0.106107649654572
"198","18","1","set_navigation",3,"navigating",88.25,1,78.885999917984,0.893892350345428
"199","18","1","task_accepted",4,"planning",102.185000181198,1,12.4100000858307,0.121446396866711
"200","18","1","set_navigation",4,"navigating",102.185000181198,1,89.7750000953674,0.878553603133289
"201","18","2","task_accepted",1,"planning",231.855999946594,1,11.7820000648499,0.0508160240302762
"202","18","2","set_navigation",1,"navigating",231.855999946594,1,220.073999881744,0.949183975969724
"203","18","2","task_accepted",2,"planning",47.0730001926422,1,7.08300018310547,0.150468424662097
"204","18","2","set_navigation",2,"navigating",47.0730001926422,1,39.9900000095367,0.849531575337903
"205","18","2","task_accepted",3,"planning",63.6569998264313,1,9.23199987411499,0.145027253865045
"206","18","2","set_navigation",3,"navigating",63.6569998264313,1,54.4249999523163,0.854972746134955
"207","18","2","task_accepted",4,"planning",114.674999952316,1,22.220999956131,0.193773708004106
"208","18","2","set_navigation",4,"navigating",114.674999952316,1,92.4539999961853,0.806226291995894
"209","18","3","task_accepted",1,"planning",135.569999933243,1,20.5829999446869,0.151825624805063
"210","18","3","set_navigation",1,"navigating",135.569999933243,1,114.986999988556,0.848174375194937
"211","18","3","task_accepted",2,"planning",129.375,1,21.154000043869,0.163509179083046
"212","18","3","set_navigation",2,"navigating",129.375,1,108.220999956131,0.836490820916954
"213","18","3","task_accepted",3,"planning",104.415999889374,1,7.32599997520447,0.0701616608849811
"214","18","3","set_navigation",3,"navigating",104.415999889374,1,97.0899999141693,0.929838339115019
"215","18","3","task_accepted",4,"planning",29.5109996795654,1,3.07799983024597,0.104300086871584
"216","18","3","set_navigation",4,"navigating",29.5109996795654,1,26.4329998493195,0.895699913128416
"217","18","4","task_accepted",1,"planning",63.414999961853,1,4.93799996376038,0.0778680117753024
"218","18","4","set_navigation",1,"navigating",63.414999961853,1,58.4769999980927,0.922131988224698
"219","18","4","task_accepted",2,"planning",60.3769998550415,1,3.3989999294281,0.0562962707254207
"220","18","4","set_navigation",2,"navigating",60.3769998550415,1,56.9779999256134,0.943703729274579
"221","18","4","task_accepted",3,"planning",46.0119998455048,1,4.70099997520447,0.102168999195625
"222","18","4","set_navigation",3,"navigating",46.0119998455048,1,41.3109998703003,0.897831000804375
"223","18","4","task_accepted",4,"planning",71.9830000400543,1,4.96399998664856,0.0689607266144282
"224","18","4","set_navigation",4,"navigating",71.9830000400543,1,67.0190000534058,0.931039273385572
"225","19","1","task_accepted",1,"planning",81.5569999217987,1,11.0490000247955,0.135475802633617
"226","19","1","set_navigation",1,"navigating",81.5569999217987,1,70.5079998970032,0.864524197366383
"227","19","1","task_accepted",2,"planning",122.807000160217,2,9.3970000743866,0.0765184400085257
"228","19","1","set_navigation",2,"navigating",122.807000160217,2,113.410000085831,0.923481559991474
"229","19","1","task_accepted",3,"planning",24.5409998893738,1,2.70299983024597,0.110142204573187
"230","19","1","set_navigation",3,"navigating",24.5409998893738,1,21.8380000591278,0.889857795426813
"231","19","1","task_accepted",4,"planning",74.7960000038147,1,11.6689999103546,0.156011015425417
"232","19","1","set_navigation",4,"navigating",74.7960000038147,1,63.1270000934601,0.843988984574583
"233","19","2","task_accepted",1,"planning",89.5569999217987,1,7.09899997711182,0.0792679520675176
"234","19","2","set_navigation",1,"navigating",89.5569999217987,1,82.4579999446869,0.920732047932482
"235","19","2","task_accepted",2,"planning",96.7190001010895,1,5.54500007629395,0.057331031860321
"236","19","2","set_navigation",2,"navigating",96.7190001010895,1,91.1740000247955,0.942668968139679
"237","19","2","task_accepted",3,"planning",28.9869997501373,1,2.27799987792969,0.0785869492381286
"238","19","2","set_navigation",3,"navigating",28.9869997501373,1,26.7089998722076,0.921413050761871
"239","19","2","task_accepted",4,"planning",19.2510001659393,1,2.35500001907349,0.122331307400858
"240","19","2","set_navigation",4,"navigating",19.2510001659393,1,16.8960001468658,0.877668692599142
"241","19","3","task_accepted",1,"planning",119.430999994278,1,16.3709998130798,0.1370749622281
"242","19","3","set_navigation",1,"navigating",119.430999994278,1,103.060000181198,0.8629250377719
"243","19","3","task_accepted",2,"planning",66.0400002002716,1,19.5,0.295275589655734
"244","19","3","set_navigation",2,"navigating",66.0400002002716,1,46.5400002002716,0.704724410344266
"245","19","3","task_accepted",3,"planning",129.014000177383,2,25.1050000190735,0.194591284547074
"246","19","3","set_navigation",3,"navigating",129.014000177383,2,103.90900015831,0.805408715452926
"247","19","3","task_accepted",4,"planning",50.5529997348785,1,13.8099999427795,0.273178644495976
"248","19","3","set_navigation",4,"navigating",50.5529997348785,1,36.742999792099,0.726821355504024
"249","19","4","task_accepted",1,"planning",36.6850001811981,1,7.74600005149841,0.211148971329934
"250","19","4","set_navigation",1,"navigating",36.6850001811981,1,28.9390001296997,0.788851028670066
"251","19","4","task_accepted",2,"planning",95.4830000400543,1,5.28399991989136,0.0553396931147405
"252","19","4","set_navigation",2,"navigating",95.4830000400543,1,90.199000120163,0.94466030688526
"253","19","4","task_accepted",3,"planning",55.0279998779297,1,3.66799998283386,0.0666569744670113
"254","19","4","set_navigation",3,"navigating",55.0279998779297,1,51.3599998950958,0.933343025532989
"255","19","4","task_accepted",4,"planning",118.638999938965,1,4.76600003242493,0.040172287653106
"256","19","4","set_navigation",4,"navigating",118.638999938965,1,113.87299990654,0.959827712346894
"257","20","1","task_accepted",1,"planning",55.9809997081757,1,28.2329998016357,0.50433182595545
"258","20","1","set_navigation",1,"navigating",55.9809997081757,1,27.7479999065399,0.49566817404455
"259","20","1","task_accepted",2,"planning",128.191999912262,1,32.4900000095367,0.253447953318255
"260","20","1","set_navigation",2,"navigating",128.191999912262,1,95.7019999027252,0.746552046681745
"261","20","1","task_accepted",3,"planning",60.2860000133514,1,6.35500001907349,0.105414192642837
"262","20","1","set_navigation",3,"navigating",60.2860000133514,1,53.930999994278,0.894585807357163
"263","20","1","task_accepted",4,"planning",104.380999803543,1,5.03799986839294,0.0482654877599854
"264","20","1","set_navigation",4,"navigating",104.380999803543,1,99.3429999351501,0.951734512240015
"265","20","2","task_accepted",1,"planning",88.4649999141693,1,50.2929999828339,0.568507319636345
"266","20","2","set_navigation",1,"navigating",88.4649999141693,1,38.1719999313354,0.431492680363655
"267","20","2","task_accepted",2,"planning",58.654000043869,1,15.8900001049042,0.270910766410127
"268","20","2","set_navigation",2,"navigating",58.654000043869,1,42.7639999389648,0.729089233589873
"269","20","2","task_accepted",3,"planning",63.3349997997284,1,38.0329999923706,0.600505251640242
"270","20","2","set_navigation",3,"navigating",63.3349997997284,1,25.3019998073578,0.399494748359758
"271","20","2","task_accepted",4,"planning",69.9249999523163,1,56.5460000038147,0.808666428922058
"272","20","2","set_navigation",4,"navigating",69.9249999523163,1,13.3789999485016,0.191333571077942
"273","20","3","task_accepted",1,"planning",64.2370002269745,1,37.3940000534058,0.582125565036943
"274","20","3","set_navigation",1,"navigating",64.2370002269745,1,26.8430001735687,0.417874434963057
"275","20","3","task_accepted",2,"planning",55.5879998207092,1,13.4169998168945,0.241365040299508
"276","20","3","set_navigation",2,"navigating",55.5879998207092,1,42.1710000038147,0.758634959700492
"277","20","3","task_accepted",3,"planning",70.7459998130798,1,66.6519999504089,0.94213100566127
"278","20","3","set_navigation",3,"navigating",70.7459998130798,1,4.0939998626709,0.0578689943387298
"279","20","3","task_accepted",4,"planning",19.4680001735687,1,6.10600018501282,0.313642907878273
"280","20","3","set_navigation",4,"navigating",19.4680001735687,1,13.3619999885559,0.686357092121727
"281","20","4","task_accepted",1,"planning",78.7379999160767,1,11.0699999332428,0.140592851546163
"282","20","4","set_navigation",1,"navigating",78.7379999160767,1,67.6679999828339,0.859407148453836
"283","20","4","task_accepted",2,"planning",125.18799996376,1,8.25300002098083,0.065924849213742
"284","20","4","set_navigation",2,"navigating",125.18799996376,1,116.93499994278,0.934075150786258
"285","20","4","task_accepted",3,"planning",119.465000152588,1,17.3690001964569,0.145389864598604
"286","20","4","set_navigation",3,"navigating",119.465000152588,1,102.095999956131,0.854610135401396
"287","20","4","task_accepted",4,"planning",80.0089998245239,1,10.0799999237061,0.125985825917254
"288","20","4","set_navigation",4,"navigating",80.0089998245239,1,69.9289999008179,0.874014174082746
"289","21","1","task_accepted",1,"planning",57.691999912262,1,6.46299982070923,0.11202592786761
"290","21","1","set_navigation",1,"navigating",57.691999912262,1,51.2290000915527,0.88797407213239
"291","21","1","task_accepted",2,"planning",105.065999984741,1,17.3489999771118,0.16512477851666
"292","21","1","set_navigation",2,"navigating",105.065999984741,1,87.7170000076294,0.83487522148334
"293","21","1","task_accepted",3,"planning",78.9649999141693,1,4.58200001716614,0.0580257078724311
"294","21","1","set_navigation",3,"navigating",78.9649999141693,1,74.3829998970032,0.941974292127569
"295","21","1","task_accepted",4,"planning",119.739000082016,1,11.3180000782013,0.094522253154352
"296","21","1","set_navigation",4,"navigating",119.739000082016,1,108.421000003815,0.905477746845648
"297","21","2","task_accepted",1,"planning",133.06299996376,1,6.61199998855591,0.0496907479190811
"298","21","2","set_navigation",1,"navigating",133.06299996376,1,126.450999975204,0.950309252080919
"299","21","2","task_accepted",2,"planning",177.726999998093,1,3.68199992179871,0.0207171669011361
"300","21","2","set_navigation",2,"navigating",177.726999998093,1,174.045000076294,0.979282833098864
"301","21","2","task_accepted",3,"planning",145.401999950409,1,4.67400002479553,0.032145362693702
"302","21","2","set_navigation",3,"navigating",145.401999950409,1,140.727999925613,0.967854637306298
"303","21","2","task_accepted",4,"planning",86.4630000591278,1,2.37800002098083,0.0275030940327613
"304","21","2","set_navigation",4,"navigating",86.4630000591278,1,84.085000038147,0.972496905967239
"305","21","3","task_accepted",1,"planning",126.072000026703,1,5.87400007247925,0.0465924239421529
"306","21","3","set_navigation",1,"navigating",126.072000026703,1,120.197999954224,0.953407576057847
"307","21","3","task_accepted",2,"planning",118.628000259399,1,6.5990002155304,0.0556276781291146
"308","21","3","set_navigation",2,"navigating",118.628000259399,1,112.029000043869,0.944372321870885
"309","21","3","task_accepted",3,"planning",169.02999997139,1,12.9049999713898,0.0763473937973974
"310","21","3","set_navigation",3,"navigating",169.02999997139,1,156.125,0.923652606202603
"311","21","3","task_accepted",4,"planning",52.316999912262,1,2.50300002098083,0.0478429578373852
"312","21","3","set_navigation",4,"navigating",52.316999912262,1,49.8139998912811,0.952157042162615
"313","21","4","task_accepted",1,"planning",43.2279999256134,1,2.75799989700317,0.0638012376642253
"314","21","4","set_navigation",1,"navigating",43.2279999256134,1,40.4700000286102,0.936198762335775
"315","21","4","task_accepted",2,"planning",102.612999677658,1,2.48499989509583,0.0242172035015256
"316","21","4","set_navigation",2,"navigating",102.612999677658,1,100.127999782562,0.975782796498474
"317","21","4","task_accepted",3,"planning",62.0929996967316,1,3.55099987983704,0.0571884092760935
"318","21","4","set_navigation",3,"navigating",62.0929996967316,1,58.5419998168945,0.942811590723907
"319","21","4","task_accepted",4,"planning",52.8729999065399,1,2.94400000572205,0.0556805933260068
"320","21","4","set_navigation",4,"navigating",52.8729999065399,1,49.9289999008179,0.944319406673993
"321","22","1","task_accepted",1,"planning",145.598999977112,1,24.356999874115,0.167288236031456
"322","22","1","set_navigation",1,"navigating",145.598999977112,1,121.242000102997,0.832711763968544
"323","22","1","task_accepted",2,"planning",192.367000102997,1,26.1270000934601,0.135818513983538
"324","22","1","set_navigation",2,"navigating",192.367000102997,1,166.240000009537,0.864181486016462
"325","22","1","task_accepted",3,"planning",62.9570000171661,1,15.4909999370575,0.246056831374329
"326","22","1","set_navigation",3,"navigating",62.9570000171661,1,47.4660000801086,0.753943168625671
"327","22","1","task_accepted",4,"planning",89.0140001773834,1,23.5599999427795,0.264677465295685
"328","22","1","set_navigation",4,"navigating",89.0140001773834,1,65.4540002346039,0.735322534704315
"329","22","2","task_accepted",1,"planning",158.786000013351,1,4.60000014305115,0.0289698093198667
"330","22","2","set_navigation",1,"navigating",158.786000013351,1,154.1859998703,0.971030190680133
"331","22","2","task_accepted",2,"planning",101.102000236511,1,15.3810000419617,0.152133489010904
"332","22","2","set_navigation",2,"navigating",101.102000236511,1,85.7210001945496,0.847866510989096
"333","22","2","task_accepted",3,"planning",46.7969999313354,1,18.6749999523163,0.399064042133424
"334","22","2","set_navigation",3,"navigating",46.7969999313354,1,28.1219999790192,0.600935957866576
"335","22","2","task_accepted",4,"planning",46.3110001087189,1,22.164999961853,0.478611990883783
"336","22","2","set_navigation",4,"navigating",46.3110001087189,1,24.1460001468658,0.521388009116217
"337","22","3","task_accepted",1,"planning",131.480000257492,1,23.8860001564026,0.181670216836203
"338","22","3","set_navigation",1,"navigating",131.480000257492,1,107.594000101089,0.818329783163797
"339","22","3","task_accepted",2,"planning",60.3670001029968,1,18.1119999885559,0.300031473448302
"340","22","3","set_navigation",2,"navigating",60.3670001029968,1,42.2550001144409,0.699968526551698
"341","22","3","task_accepted",3,"planning",151.9390001297,1,20.0650000572205,0.132059576804457
"342","22","3","set_navigation",3,"navigating",151.9390001297,1,131.874000072479,0.867940423195543
"343","22","3","task_accepted",4,"planning",147.421000003815,1,10.5880000591278,0.0718215183647773
"344","22","3","set_navigation",4,"navigating",147.421000003815,1,136.832999944687,0.928178481635223
"345","22","4","task_accepted",1,"planning",71.853000164032,1,18.9470000267029,0.263691146972974
"346","22","4","set_navigation",1,"navigating",71.853000164032,1,52.9060001373291,0.736308853027026
"347","22","4","task_accepted",2,"planning",108.416000127792,1,8.02400016784668,0.0740112175176045
"348","22","4","set_navigation",2,"navigating",108.416000127792,1,100.391999959946,0.925988782482395
"349","22","4","task_accepted",3,"planning",76.3399999141693,1,7.18700003623962,0.0941446167712879
